vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
0_00_00_1531272710,25.7392,1080,1920,yuv420p,30.0,240,8,3618778
0_00_00_1531508998,30.1986,2160,2160,yuv420p,60.0,480,8,11831354
0_00_00_1531588370,66.369,1080,1920,yuv420p,60.0,243,0,22334596
0_00_00_1532066327,24.8584,1920,1080,yuv420p,30.0,240,8,8121331
0_00_00_1533760658,63.074,1080,1920,yuv420p,30.0,240,0,12635428
0_00_00_1534661364,59.9843,1080,1920,yuv420p,30.0,242,0,7067553
0_00_00_1535663036,56.0666,1080,1920,yuv420p,30.0,242,8,6405248
0_00_00_1536696630,30.3639,2560,1440,yuv420p,60.0,480,8,19306545
0_00_00_1539656878,66.79,1080,1920,yuv420p,120.0,467,0,17951106
0_00_00_1539734187,49.5689,1920,1080,yuv420p,60.0,480,0,13647031
0_00_00_1540166351,46.0139,1920,1080,yuv420p,29.97002997002997,240,0,12198500
0_00_00_1540198529,55.9658,1920,1080,yuv420p,60.0,487,8,34436042
0_00_00_1540852728,65.384,1080,1920,yuv420p,30.0,240,0,12715371
0_00_00_1540919569,66.7546,1080,1920,yuv420p,59.94005994005994,480,0,17912210
0_00_00_1546269485,40.6163,2160,3840,yuv420p,58.0,465,8,61788379
0_00_05_1586395153-yase,29.7463,1280,720,yuv420p,30.0,240,8,1083622
0_00_05_1602471821-yase,46.8324,1080,1440,yuv420p,30.0,240,8,3920404
0_00_05_1603354364-yase,32.5194,1920,1080,yuv420p,25.0,200,8,2414060
0_00_05_1604608049-yase,51.0375,1080,1920,yuv420p,50.0,400,8,1346485
0_00_05_1609285120-yase,52.3238,1920,1080,yuv420p,30.0,240,8,3727663
0_00_05_1611428486-yase,43.8937,1280,720,yuv420p,30.0,240,8,1300034
0_00_05_1612410404-yase,61.5784,1080,1920,yuv420p,30.0,240,8,9564496
0_00_05_1613502823-yase,47.0135,1920,1080,yuv420p,60.0,480,8,5320217
0_00_05_1615458707-yase,57.1673,1080,1920,yuv420p,30.0,240,8,3620574
0_00_05_1615501144-yase,55.5913,1920,1080,yuv420p,25.0,200,8,2829852
0_00_05_1615742828-yase,40.0692,360,640,yuv420p,30.0,240,8,287101
0_00_05_1615945733-yase,46.3081,1920,1080,yuv420p,25.0,200,8,1452764
0_00_05_1618348510-yase,43.2457,1920,1080,yuv420p,60.0,480,8,6307478
0_00_05_500001600597236-yase,44.4924,1440,1080,yuv420p,30.0,240,8,6614344
0_00_05_500001603158273-yase,29.2319,384,288,yuv420p,25.0,200,8,103386
0_00_05_500001607289106-yase,27.0888,1280,720,yuv420p,30.0,240,8,7142709
0_00_05_500001607319870-yase,38.0872,1920,1080,yuvj420p,30.0,240,8,9705453
0_00_05_500001608700571-yase,55.8916,720,1056,yuv420p,30.0,240,8,1660562
0_00_05_500001611681154-yase,60.4854,1080,1920,yuv420p,30.0,240,8,3705923
0_00_05_500001615565424-yase,47.9366,1080,1920,yuv420p,30.0,240,8,5384199
0_00_06_1601185800-yase,55.386,720,1280,yuv420p,15.0,120,8,1397884
0_00_06_1601991692-yase,61.0919,1920,1080,yuv420p,59.94005994005994,480,8,2584286
0_00_06_1602654425-yase,42.1759,720,1280,yuv420p,30.0,240,8,1240900
0_00_06_1602871394-yase,58.432,1920,1080,yuv420p,60.0,480,8,7077345
0_00_06_1604157759-yase,28.4582,1280,720,yuv420p,30.0,240,8,1128890
0_00_06_1604745227-yase,64.8477,1080,1440,yuv420p,30.0,240,8,3990652
0_00_06_1605583468-yase,18.5976,1920,1080,yuv420p,25.0,200,8,557338
0_00_06_1606252453-yase,57.9793,1920,1080,yuv420p,50.0,400,8,18287501
0_00_06_1607691570-yase,60.3171,2560,1440,yuv420p,30.0,240,8,8309706
0_00_06_1607799726-yase,51.5066,480,852,yuv420p,20.0,160,8,593874
0_00_06_1608378127-yase,63.8303,1920,1080,yuv420p,30.0,240,8,5438955
0_00_06_1608522260-yase,57.0001,1080,1440,yuv420p,30.0,240,8,5679712
0_00_06_1608571613-yase,63.3988,1080,1920,yuv420p,30.0,240,8,3859556
0_00_06_1609716403-yase,49.7886,720,1280,yuv420p,30.0,240,8,4179329
0_00_06_1610483362-yase,50.3105,528,960,yuv420p,30.0,240,8,321414
0_00_06_1611425690-yase,28.1099,1280,720,yuv420p,30.0,240,8,1022389
0_00_06_1612077139-yase,64.1984,1080,1920,yuv420p,50.0,400,8,25604561
0_00_06_1612542809-yase,18.4587,1440,1080,yuv420p,30.0,240,8,2047832
0_00_06_1612696362-yase,20.1187,1440,1080,yuv420p,30.0,240,8,810436
0_00_06_1613580809-yase,54.4683,854,476,yuv420p,29.0,232,8,549460
0_00_06_1615079878-yase,65.2619,1080,1920,yuv420p,60.0,480,8,8658668
0_00_06_1615642256-yase,50.1284,1920,1080,yuv420p,25.0,200,8,3078642
0_00_06_1617400920-yase,62.6361,2160,3840,yuv420p,30.0,240,8,17736181
0_00_06_1620270450-yase,31.5904,1080,1920,yuv420p,30.0,240,8,1542623
0_00_06_500001601172475-yase,59.8632,2160,3840,yuv420p,30.0,240,8,6292261
0_00_06_500001606761834-yase,60.2773,1080,1920,yuv420p,30.0,240,8,3978683
0_00_06_500001607423613-yase,23.2709,1280,720,yuv420p,27.0,216,8,2003087
0_00_06_500001609349653-yase,40.2123,852,480,yuv420p,30.00003000003,241,8,320890
0_00_06_500001609381232-yase,59.0582,1080,1920,yuv420p,30.0,240,8,4853659
0_00_06_500001609395974-yase,57.8848,1920,1080,yuv420p,30.0,240,8,4306513
0_00_06_500001613528076-yase,56.2475,3840,1920,yuv420p,30.0,240,8,3623802
0_00_06_500001615600877-yase,37.8006,1280,720,yuv420p,30.060120240480963,241,8,2883886
0_00_07_1601214888-yase,26.1467,3840,2160,yuv420p,30.0,240,8,8984735
0_00_07_1601245128-yase,71.3084,1080,1920,yuv420p,25.0,200,8,3544791
0_00_07_1602259654-yase,35.0881,3840,2160,yuv420p,30.0,240,8,6138038
0_00_07_1602707426-yase,54.9112,1920,1080,yuv420p,60.0,480,8,8355089
0_00_07_1604853565-yase,38.6875,852,480,yuv420p,25.0,200,8,522804
0_00_07_1605158135-yase,59.9128,1088,1920,yuv420p,22.0,176,8,2548874
0_00_07_1606723250-yase,66.9062,2160,3840,yuv420p,60.0,480,8,8705752
0_00_07_1607973847-yase,37.5363,1920,1080,yuv420p,25.0,200,8,2468315
0_00_07_1608133723-yase,63.1667,1778,1080,yuv420p,30.0,240,8,593742
0_00_07_1608686074-yase,49.5551,3844,2160,yuv420p,30.0,240,8,373592
0_00_07_1609402656-yase,59.1025,720,1280,yuv420p,30.0,240,8,2095809
0_00_07_1610456877-yase,62.422,1080,1920,yuv420p,60.0,480,8,4366733
0_00_07_1610509075-yase,49.5416,560,996,yuv420p,60.0,480,8,896915
0_00_07_1611672535-yase,46.8951,1280,720,yuv420p,30.0,240,8,1517946
0_00_07_1611748374-yase,69.1856,1080,2400,yuv420p,24.25,194,8,5792017
0_00_07_1612752979-yase,46.8486,960,720,yuv420p,30.0,240,8,758673
0_00_07_1613202975-yase,40.9996,1052,592,yuv420p,39.0,312,8,581056
0_00_07_1614670104-yase,53.4809,720,1280,yuv420p,30.0,240,8,1215897
0_00_07_1615684246-yase,50.8233,1080,1524,yuv420p,30.0,240,8,3249884
0_00_07_1616137116-yase,45.3753,1080,1920,yuv420p,30.0,240,8,2179093
0_00_07_1616838104-yase,41.0796,1080,1920,yuv420p,29.609915147705845,237,8,4267811
0_00_07_1616924456-yase,62.2667,1080,1440,yuv420p,30.0,240,8,2964438
0_00_07_1621959342-yase,30.5999,1280,720,yuv420p,30.0,240,8,921788
0_00_07_500001604183347-yase,38.7457,1920,1080,yuvj420p,29.850746268656717,239,8,9152363
0_00_07_500001606201507-yase,31.3397,720,1280,yuv420p,30.0,240,8,1112413
0_00_07_500001608198521-yase,63.3691,2160,2160,yuv420p,30.0,240,8,3313290
0_00_07_500001608547245-yase,48.189,720,1280,yuv420p,30.0,240,8,2973520
0_00_07_500001609301013-yase,35.1789,576,1124,yuv420p,30.0,240,8,3261228
0_00_07_500001611823509-yase,50.5626,1088,1920,yuv420p,22.0,176,8,2864026
0_00_07_500001613111174-yase,37.0601,960,544,yuv420p,27.0,216,8,844095
0_00_07_500001614680772-yase,53.6251,1920,1080,yuv420p,30.0,240,8,7967476
0_00_07_500001616570425-yase,72.175,3840,2160,yuv420p,60.0,480,8,61834176
0_00_07_500001617683764-yase,25.935,1896,1080,yuv420p,30.0,240,8,1889029
0_00_07_500001619585970-yase,48.384,1280,590,yuv420p,51.0,408,8,1307411
0_00_08_25600786675-yase,43.6956,2560,1440,yuv420p,60.0,480,8,3841267
0_00_08_25640244825-yase,67.4489,1080,1920,yuv420p,30.0,240,8,1880575
0_00_08_25651844005-yase,59.7488,1920,1080,yuv420p,25.0,200,8,8586984
0_00_08_25664495045-yase,31.7861,1280,720,yuv420p,30.0,240,8,1215508
0_00_08_25670648076-yase,36.6113,1440,1080,yuv420p,24.0,192,8,2265101
0_00_08_25677599449-yase,38.7444,1264,720,yuv420p,30.0,239,8,1421445
0_00_08_25681790286-yase,59.1551,1088,1920,yuv420p,22.0,176,8,4177686
0_00_08_25682185836-yase,46.225,1280,720,yuv420p,25.0,200,8,1580197
0_00_08_25696731447-yase,59.1547,1920,1080,yuv420p,30.0,240,8,6393462
0_00_08_25699485510-yase,44.4867,1920,1080,yuv420p,30.0,240,8,8455866
0_00_08_25708069860-yase,43.7877,1920,1080,yuv420p,30.0,240,8,4197313
0_00_08_25716852747-yase,42.6865,1920,1080,yuv420p,60.0,480,8,3796666
0_00_08_25740970501-yase,34.3927,920,630,yuv420p,59.94005994005994,480,8,1340099
0_00_08_25742804466-yase,27.6285,1920,1080,yuv420p,50.0,400,8,6135339
0_00_08_25754667228-yase,56.7742,720,1280,yuv420p,30.0,240,8,2464364
0_00_08_25770790480-yase,64.8279,1080,1440,yuv420p,30.0,240,8,390453
0_00_08_25779768473-yase,51.4378,1080,1920,yuv420p,30.0,240,8,6189235
0_00_08_25807358493-yase,57.014,1080,1920,yuv420p,30.0,240,8,1667287
0_00_08_25820465488-yase,42.7418,1080,1440,yuv420p,30.0,240,8,3525412
0_00_08_25830230660-yase,35.0812,704,566,yuvj420p,30.0,240,8,219063
0_00_08_25847795520-yase,74.8147,1920,1080,yuv420p,12.0,96,8,1239074
0_00_08_25854938214-yase,62.2665,1920,1080,yuv420p,30.0,240,8,1995982
0_00_08_25855264602-yase,32.9681,1080,1920,yuv420p,30.0,240,8,3320842
0_00_08_25862734443-yase,23.5441,1920,1080,yuv420p,30.0,240,8,758114
0_00_08_25876368761-yase,24.1302,1920,1080,yuv420p,30.0,240,8,3405699
0_00_08_25902448826-yase,73.0235,1280,720,yuv420p,24.0,192,8,714787
0_00_08_25915690243-yase,69.6375,1080,1920,yuv420p,29.97002997002997,240,8,811701
0_00_08_25919622919-yase,41.1,720,1280,yuv420p,24.0,192,8,1872711
0_01_00_1411519387,47.825,1440,1080,yuv420p,30.0,240,8,5667152
0_01_00_1468614715,57.1993,1728,1080,yuv420p,60.0,480,8,11804144
0_01_00_1479008916,55.3746,1440,1080,yuv420p,42.0,336,8,22469963
0_01_00_1507983200,50.892,1760,1200,yuv420p,59.94005994005994,482,8,11967250
0_01_00_1522132626,64.8946,1920,1080,yuv420p,60.0,481,8,17122029
0_01_00_1522352463,48.7802,1280,720,yuv420p,27.0,216,8,984478
0_01_00_1523100673,55.6043,1920,1080,yuv420p,30.0,241,8,12445832
0_01_00_1523229437,57.3156,1920,1080,yuv420p,60.0,481,8,19972651
0_01_00_1523442867,49.7963,1920,1080,yuv420p,30.0,241,8,10690542
0_01_00_1525536852,40.3685,1920,1080,yuv420p,30.0,240,8,20080511
0_01_00_1525706124,62.3525,1920,1080,yuv420p,60.0,480,8,18687456
0_01_00_1525932879,40.3191,1414,1080,yuv420p,60.0,481,8,3018635
0_01_00_1525980121,63.6538,2850,2160,yuv420p,60.0,411,8,52893528
0_01_00_1526150605,58.0446,1920,1080,yuv420p,60.0,481,8,16290244
0_01_00_1526422470,50.522,1920,1080,yuv420p,60.0,480,0,17723832
0_01_00_1526464606,51.1957,2560,1440,yuv420p,60.0,481,8,11332753
0_01_00_1527121411,51.4865,1440,1080,yuv420p,60.0,481,8,18038489
0_01_00_1531234424,35.3033,1924,1080,yuv420p,30.0,241,8,8592643
0_01_00_1531413704,55.0584,1920,886,yuv420p,60.0,480,8,22553458
0_01_00_1531518798,58.6834,2560,1440,yuv420p,59.94005994005994,480,8,19096115
0_01_00_1532325496,66.0369,2560,1440,yuv420p,60.0,480,8,17562541
0_01_00_1533658810,59.8793,2560,1080,yuv420p,24.0,192,8,52129681
0_01_00_1534601997,70.7355,1920,1080,yuv420p,60.0,480,8,52210369
0_01_00_1536112558,67.628,3840,2160,yuv420p,30.0,241,8,19505252
0_01_00_1536158608,44.5193,1920,1080,yuv420p,60.0,481,8,5984747
0_01_00_1536987014,54.2889,1920,1080,yuv420p,60.0,480,0,6015310
0_01_00_1537332653,54.0828,1920,1080,yuv420p,60.0,481,8,12330871
0_01_00_1538107921,58.981,1920,1080,yuv420p,60.0,481,0,10648522
0_01_00_1538131157,58.5369,1920,1080,yuv420p,60.0,480,8,10525482
0_01_00_1538168954,55.8268,1920,1080,yuv420p,60.0,481,8,14733682
0_01_00_1539783330,51.4397,1920,1080,yuv420p,60.0,481,8,2096716
0_01_00_1540385580,61.2812,1920,888,yuv420p,30.0,240,0,12447303
0_01_00_1540984845,58.7956,1920,1080,yuv420p,60.0,480,8,23706662
0_01_00_1542606402,56.9091,1920,1080,yuv420p,30.0,240,8,15416723
0_01_00_1543273791,59.3215,1600,1920,yuv420p,60.0,481,8,19447776
0_01_00_1543448555,56.5883,3840,2160,yuv420p,60.0,481,8,8209685
0_01_00_1543692720,69.0905,3840,2160,yuv420p,60.0,481,8,52788231
0_01_00_1544079749,62.6808,2560,1080,yuv420p,30.0,240,8,29937921
0_01_00_1544585491,58.6873,1920,1080,yuv420p,60.0,480,8,23631178
0_01_00_1544620575,20.3435,2560,1440,yuv420p,24.0,192,8,54913071
0_01_00_1546232501,44.7191,2048,1152,yuv420p,24.0,193,8,19919906
0_01_00_500001545121183,41.6657,1920,1080,yuv420p,30.0,241,8,9413301
0_01_05_1589168145-yase,52.2094,1918,1080,yuv420p,60.0,480,8,8409182
0_01_05_1598572269-yase,42.385,1288,1080,yuv420p,30.0,240,8,2225199
0_01_05_1601975071-yase,50.6063,1918,1080,yuv420p,30.0,240,8,866213
0_01_05_1602136116-yase,52.3013,1920,1080,yuv420p,60.0,480,8,2725949
0_01_05_1603551922-yase,54.4662,1920,1080,yuv420p,30.0,240,8,4575032
0_01_05_1604096379-yase,58.8845,1920,1080,yuv420p,30.0,240,8,2487098
0_01_05_1605470037-yase,61.5865,1920,1080,yuv420p,60.0,480,8,4252496
0_01_05_1606877577-yase,55.1386,1920,1080,yuv420p,30.0,240,8,4759828
0_01_05_1607482679-yase,43.6022,1920,1080,yuv420p,60.0,480,8,3773736
0_01_05_1611506545-yase,55.1133,1280,720,yuv420p,30.0,240,8,232377
0_01_05_1615493008-yase,57.5185,1920,1080,yuv420p,50.0,400,8,12925141
0_01_05_1619621138-yase,60.3343,1920,1080,yuv420p,60.0,480,8,3105890
0_01_05_500001604146736-yase,36.8053,1280,720,yuv420p,25.0,200,8,1484886
0_01_05_500001609283374-yase,55.7685,1920,1080,yuv420p,30.0,240,8,6619051
0_01_05_500001611085311-yase,47.3946,1584,720,yuv420p,34.12800599653483,274,8,4013812
0_01_05_500001612477830-yase,48.0252,1440,720,yuv420p,30.0,240,8,2658714
0_01_05_500001619631093-yase,46.5938,1080,1920,yuv420p,30.0,240,8,1447919
0_01_06_1601104794-yase,54.9036,1440,720,yuv420p,30.0,240,8,2387139
0_01_06_1601210722-yase,41.993,2092,1440,yuv420p,30.0,240,8,3314843
0_01_06_1601615096-yase,53.3881,1920,1080,yuv420p,60.0,480,8,1515963
0_01_06_1602988791-yase,40.4096,1728,1080,yuvj420p,30.0,240,8,3350437
0_01_06_1604248056-yase,54.3277,1920,1080,yuv420p,30.0,240,8,2428525
0_01_06_1604248872-yase,30.4196,960,480,yuv420p,30.0,240,8,589720
0_01_06_1605701907-yase,53.0598,1920,1080,yuv420p,60.0,480,8,7183039
0_01_06_1606311967-yase,53.3859,2560,1440,yuv420p,30.0,240,8,4471523
0_01_06_1607143014-yase,36.5739,1920,1080,yuv420p,29.97002997002997,240,8,3593298
0_01_06_1608009929-yase,58.2856,1920,1080,yuv420p,60.0,480,8,7329410
0_01_06_1608081159-yase,46.1451,3840,2160,yuv420p,60.0,480,8,32487678
0_01_06_1608137738-yase,59.9934,1920,1080,yuv420p,60.0,480,8,8638217
0_01_06_1609583538-yase,49.4767,1280,720,yuv420p,30.0,240,8,569267
0_01_06_1609674901-yase,61.1753,1080,2400,yuv420p,30.0,240,8,2495105
0_01_06_1610537935-yase,48.631,1268,720,yuv420p,30.0,240,8,3398444
0_01_06_1610753585-yase,66.3423,1920,1080,yuv420p,60.0,480,8,2442317
0_01_06_1611827399-yase,57.3168,1440,720,yuv420p,30.0,240,8,2206165
0_01_06_1612052525-yase,60.8243,3840,2160,yuv420p,60.0,480,8,4722522
0_01_06_1612469938-yase,67.1359,1920,1080,yuv420p,60.0,480,8,7621627
0_01_06_1613486404-yase,63.6945,1920,1080,yuv420p,60.0,480,8,2888275
0_01_06_1618616317-yase,49.9178,1920,1080,yuv420p,59.999999658800114,480,8,12388595
0_01_06_500001603051070-yase,60.0212,1272,824,yuv420p,30.0,240,8,3015769
0_01_06_500001603167218-yase,32.4063,440,228,yuv420p,30.0,240,8,373894
0_01_06_500001605155700-yase,59.3508,1920,1080,yuv420p,30.0,240,8,287108
0_01_06_500001607324066-yase,43.0929,2544,1440,yuv420p,24.0,192,8,93064
0_01_06_500001608216293-yase,66.2031,1920,1080,yuvj420p,31.0,248,8,1416196
0_01_06_500001608227603-yase,44.5597,1080,1920,yuv420p,30.0,240,8,5692622
0_01_06_500001609654378-yase,43.4298,1918,1080,yuv420p,30.0,240,8,4314400
0_01_06_500001612355225-yase,41.3338,2160,1080,yuv420p,30.0,240,8,3878447
0_01_06_500001612464428-yase,58.0418,1440,720,yuv420p,30.0,240,8,204010
0_01_06_500001614627688-yase,40.1753,1920,1080,yuv420p,30.000000487012993,240,8,1971793
0_01_06_500001614690222-yase,34.6835,1280,720,yuv420p,30.0,240,8,2992913
0_01_06_500001615675717-yase,34.597,854,480,yuv420p,24.0,192,8,396003
0_01_06_500001616340447-yase,51.5056,1920,1080,yuv420p,29.75,238,8,8391880
0_01_06_500001621202407-yase,66.2144,1920,1080,yuv420p,30.0,240,8,4935469
0_01_07_1602357166-yase,58.5857,1920,1080,yuv420p,30.0,240,8,320837
0_01_07_1602865873-yase,57.1516,2400,1080,yuv420p,60.0,480,8,7981223
0_01_07_1605245901-yase,51.5992,2376,1080,yuv420p,30.0,240,8,601990
0_01_07_1605319148-yase,58.069,1920,1080,yuv420p,59.94005994005994,480,8,2735304
0_01_07_1607532523-yase,56.2655,1920,1080,yuv420p,60.0,480,8,3532750
0_01_07_1608351296-yase,61.4732,1080,2408,yuv420p,30.0,240,8,1012962
0_01_07_1608578349-yase,64.8448,1080,1920,yuv420p,30.0,240,8,3454430
0_01_07_1609273431-yase,41.7687,2160,1080,yuv420p,30.0,240,8,4879126
0_01_07_1610956385-yase,65.6427,1920,1080,yuv420p,30.0,240,8,1273442
0_01_07_1612516232-yase,50.9054,854,480,yuv420p,25.0,200,8,747368
0_01_07_1615652014-yase,56.4886,2560,1440,yuv420p,60.0,480,8,5430154
0_01_07_500001602140378-yase,48.6794,1280,576,yuv420p,30.0,240,8,1782274
0_01_07_500001603161930-yase,59.2365,2400,1080,yuv420p,64.46959191061742,516,8,6808622
0_01_07_500001605314582-yase,67.3857,576,1280,yuv420p,25.0,200,8,753557
0_01_07_500001606527878-yase,47.261,1920,1080,yuv420p,30.0,240,8,5882803
0_01_07_500001607295410-yase,60.3902,3840,2160,yuv420p,60.0,480,8,20058481
0_01_07_500001607469313-yase,37.7369,1920,1080,yuv420p,59.94005994005994,480,8,2026452
0_01_07_500001608676991-yase,55.8536,1920,1080,yuv420p,30.0,240,8,5814279
0_01_07_500001610505355-yase,63.4954,1920,1080,yuv420p,60.0,480,8,1496033
0_01_07_500001611429518-yase,41.5053,1920,1080,yuv420p,30.0,240,8,4286384
0_01_07_500001611657186-yase,49.0887,608,1080,yuv420p,30.0,240,8,1124412
0_01_07_500001613491101-yase,51.3619,2400,1080,yuv420p,30.0,240,8,8278134
0_01_07_500001613590872-yase,59.7511,2160,1080,yuv420p,30.0,240,8,4764560
0_01_07_500001615370849-yase,53.0128,1440,720,yuv420p,30.0,240,8,1820235
0_01_07_500001615513523-yase,58.7108,1280,626,yuv420p,49.95638960703712,400,8,5239243
0_01_07_500001617856057-yase,63.6517,1920,1080,yuv420p,60.0,480,8,859693
0_01_07_500001618830588-yase,48.1215,2234,1080,yuv420p,30.0,240,8,5883188
0_01_08_25622483458-yase,58.0438,480,1080,yuv420p,60.0,480,8,1638837
0_01_08_25624844730-yase,38.5448,1440,1080,yuv420p,30.0,240,8,9482526
0_01_08_25638607931-yase,62.8599,1920,1080,yuv420p,60.0,480,8,7697454
0_01_08_25645355535-yase,50.8859,1920,872,yuv420p,30.0,240,8,8903121
0_01_08_25650665456-yase,62.5913,1080,1920,yuv420p,60.0,480,8,3349782
0_01_08_25652364614-yase,63.3355,1920,1080,yuv420p,30.0,240,8,11768959
0_01_08_25656695995-yase,60.8576,2560,1440,yuv420p,60.0,480,8,15099085
0_01_08_25668949288-yase,34.2461,3840,2160,yuv420p,60.0,480,8,10007670
0_01_08_25670324885-yase,70.1889,1440,3200,yuv420p,61.740796834914846,494,8,2395285
0_01_08_25684806294-yase,50.0734,1280,720,yuv420p,30.0,240,8,2037312
0_01_08_25695029200-yase,65.5359,1920,1080,yuv420p,30.0,240,8,1267781
0_01_08_25696208231-yase,66.794,1920,1080,yuv420p,60.0,369,8,1077713
0_01_08_25697388153-yase,57.9694,1440,720,yuv420p,30.0,240,8,328426
0_01_08_25697976922-yase,57.2833,1920,1080,yuv420p,50.0,400,8,651725
0_01_08_25705054813-yase,44.8155,1280,576,yuv420p,38.74445066461835,310,8,188923
0_01_08_25706235782-yase,45.3272,1920,1080,yuv420p,60.0,480,8,766249
0_01_08_25709774646-yase,62.9953,1920,1080,yuv420p,55.0,440,8,15190117
0_01_08_25710954129-yase,59.8288,1920,1080,yuv420p,30.0,240,8,1627590
0_01_08_25711740124-yase,39.1918,1920,960,yuv420p,30.0,240,8,4077370
0_01_08_25712725177-yase,51.5649,1080,1920,yuv420p,30.0,240,8,3570359
0_01_08_25715016383-yase,43.1736,1920,1080,yuvj420p,60.0,480,8,10151853
0_01_08_25715082190-yase,45.6355,1920,1080,yuv420p,30.0,240,8,3671095
0_01_08_25715803729-yase,54.8879,1920,1080,yuv420p,29.97002997002997,240,8,3752016
0_01_08_25727077901-yase,32.6835,640,360,yuv420p,10.0,80,8,488088
0_01_08_25728124494-yase,49.984,1280,720,yuv420p,30.0,240,8,1934661
0_01_08_25730551398-yase,47.0659,1440,720,yuv420p,30.0,240,8,1545032
0_01_08_25740969400-yase,50.2281,3840,2160,yuv420p,60.0,480,8,3996201
0_01_08_25741493039-yase,43.4777,1920,886,yuv420p,55.0,440,8,4656400
0_01_08_25751457132-yase,59.9504,1920,1080,yuv420p,60.0,480,8,4385231
0_01_08_25754536956-yase,46.796,1920,1080,yuv420p,30.0,240,8,3482186
0_01_08_25765022729-yase,52.977,2560,1440,yuv420p,30.0,240,8,2471878
0_01_08_25772688605-yase,64.8865,1080,1920,yuv420p,60.0,480,8,3068837
0_01_08_25774984852-yase,41.9274,1280,720,yuv420p,20.0,160,8,1528365
0_01_08_25789858541-yase,48.2797,1280,720,yuv420p,30.0,240,8,1393639
0_01_08_25793530329-yase,68.0489,1920,1080,yuv420p,60.0,480,8,10533285
0_01_08_25810897348-yase,55.4235,2880,2160,yuv420p,60.0,480,8,24145993
0_01_08_25818039585-yase,55.5831,1920,1080,yuv420p,60.0,480,8,10834777
0_01_08_25830425367-yase,61.1521,2560,1440,yuv420p,60.0,480,8,634510
0_01_08_25830622900-yase,46.9365,1920,1080,yuv420p,60.0,480,8,5345214
0_01_08_25848646627-yase,49.946,1920,1080,yuvj420p,60.0,480,8,7894420
0_01_08_25866865693-yase,65.1928,2560,1440,yuv420p,60.0,480,8,10022034
0_01_08_25872762402-yase,51.4427,2016,1080,yuv420p,60.0,480,8,8023383
0_01_08_25902845512-yase,62.436,1920,888,yuv420p,30.0,240,8,3293112
0_01_08_25945048644-yase,56.3531,2346,1080,yuv420p,58.0,464,8,13348628
0_01_08_25956060874-yase,47.9515,1920,1080,yuv420p,30.0,240,8,165209
0_01_08_26006127839-yase,58.0583,1920,1080,yuv420p,59.94005994005994,480,8,6696793
0_02_00_1392314787,44.3877,1920,1080,yuv420p,30.0,242,8,1023199
0_02_00_1396673660,38.6459,1440,1080,yuv420p,30.0,240,8,3184416
0_02_00_1416692472,24.3373,3840,2160,yuv420p,60.0,481,8,17454923
0_02_00_1433983005,42.9435,1920,1080,yuv420p,25.0,200,8,5062146
0_02_00_1443312821,29.9091,1000,750,yuv420p,23.976023976023978,192,0,13048219
0_02_00_1446641747,31.14,1920,1080,yuv420p,27.0,218,8,4994013
0_02_00_1467641053,32.9248,1556,720,yuv420p,28.0,226,8,1334260
0_02_00_1494650129,33.9038,1920,1080,yuv420p,30.0,240,8,10475315
0_02_00_1494923012,39.6026,1920,1080,yuv420p,30.0,240,8,12527815
